stopId,stopName,lat,lon,bus,tram,subway,stopPositionFlag,x,y
1000,Holzkirchen,47.8952663,11.7247213,false,false,false,false,4479523.0,5306376.5
1001,Bad Aibling,47.8622704,12.0032773,false,false,false,false,4500352.5,5302671.5
1002,Brannenburg,47.7373232,12.128385,false,false,false,false,4509736.5,5288787.0
1003,Kiefersfelden,47.6232173,12.2017631,false,false,false,false,4515273.5,5276112.0
1004,Aich,48.41714,12.39863,false,false,false,false,4529614.0,5364446.0
1005,Rosenheim,47.8075157,12.1227058,false,false,false,false,4509298.0,5296590.5
1006,Westheim,48.3861149,10.818374,false,false,false,false,4412588.0,5361593.0
1007,Augsburg Morellstrasse,48.3552198,10.8931355,false,false,false,false,4418076.0,5358075.0
1008,Augsburg Messe,48.338691,10.8861178,false,false,false,false,4417529.0,5356245.0
1009,Klosterlechfeld,48.1553591,10.8326233,false,false,false,false,4413253.5,5335918.5
1010,Mammendorf,48.2169839,11.1761144,false,false,false,false,4438882.5,5342440.0
1011,Walleshausen,48.150231,10.9810183,false,false,false,false,4424286.5,5335191.5
1012,Schmiechen,48.213229,10.9778623,false,false,false,false,4424145.0,5342199.5
1013,Weilheim (Oberbayern),47.8452157,11.1430515,false,false,false,false,4435966.5,5301130.5
1014,Raisting,47.9116401,11.1144709,false,false,false,false,4433911.5,5308540.0
1015,Gessertshausen,48.333704,10.7316783,false,false,false,false,4406070.5,5355868.0
1016,Freihalden,48.3845228,10.5024732,false,false,false,false,4389187.5,5361825.0
1017,Bad Aibling,47.820471,12.0119253,false,false,false,false,4501000.0,5298024.0
1018,Kaufering,48.0812007,10.8548739,false,false,false,false,4414786.5,5327648.0
1019,Landsberg (Lech) Schule,48.0536747,10.8695596,false,false,false,false,4415835.5,5324571.5
1020,Ingolstadt Hauptbahnhof,48.7444272,11.437336,false,false,false,false,4458725.0,5400916.5
1021,Schrobenhausen,48.5653921,11.2594827,false,false,false,false,4445452.0,5381119.0
1022,Geltendorf,48.1061181,11.0373469,false,false,false,false,4428416.5,5330232.5
1023,Schondorf,48.052659,11.0899291,false,false,false,false,4432262.0,5324241.0
1024,Riederau,47.9828753,11.0971593,false,false,false,false,4432710.5,5316475.5
1025,Diessen,47.9502737,11.1080663,false,false,false,false,4433482.5,5312841.0
1026,Eitensheim,48.8158798,11.3195044,false,false,false,false,4450130.0,5408933.0
1027,Rohrbach (Ilm),48.6061403,11.5732621,false,false,false,false,4468636.0,5385473.5
1028,Gaimersheim,48.7987204,11.3698489,false,false,false,false,4453811.5,5406993.0
1029,Solnhofen,48.8920808,10.9936462,false,false,false,false,4426311.0,5417671.5
1030,Dollnstein,48.8713884,11.0788997,false,false,false,false,4432535.0,5415291.5
1031,Langweid (Lech),48.490599,10.8480023,false,false,false,false,4414957.5,5373178.0
1032,Westendorf,48.5720139,10.8433668,false,false,false,false,4414751.5,5382236.5
1033,Rosenheim,47.8500189,12.1192806,false,false,false,false,4509034.5,5301316.0
1034,Grosskarolinenfeld,47.8888133,12.0849115,false,false,false,false,4506457.5,5305626.0
1035,Ostermuenchen,47.9421742,12.0415581,false,false,false,false,4503212.0,5311556.5
1036,Assling (Oberbayern),47.9895751,11.9935104,false,false,false,false,4499622.5,5316826.5
1037,Petershausen,48.4142508,11.4713439,false,false,false,false,4460972.5,5364182.5
1038,Ernsgaden,48.7333774,11.5738249,false,false,false,false,4468756.5,5399622.5
1039,Vohburg,48.7394262,11.6091382,false,false,false,false,4471357.5,5400281.0
1040,Muenchsmuenster,48.7586912,11.6884688,false,false,false,false,4477201.0,5402397.0
1041,Abensberg,48.8194532,11.8465535,false,false,false,false,4488838.0,5409118.5
1042,Dorfen Bahnhof,48.2671202,12.1597907,false,false,false,false,4511969.5,5347699.5
1043,Dingolfing,48.6416041,12.4853919,false,false,false,false,4535877.5,5389443.5
1044,Moosburg,48.4704614,11.9306228,false,false,false,false,4494976.5,5370300.5
1045,Freising,48.395078,11.7444329,false,false,false,false,4481181.0,5361947.0
1046,Weichering,48.7206615,11.3303603,false,false,false,false,4450834.5,5398337.0
1047,Rohrenfeld,48.7212833,11.2589851,false,false,false,false,4445583.5,5398454.5
1048,Strass-Moos,48.711392,11.0505113,false,false,false,false,4430230.5,5397525.0
1049,Dasing,48.3936123,11.0661293,false,false,false,false,4430948.5,5362173.5
1050,Donnersbergerbruecke,48.1426701,11.5347463,false,false,false,false,4465483.0,5333953.5
1051,Pfaffenhofen,48.5054458,11.5889341,false,false,false,false,4469731.5,5374270.0
1052,Rosenheim Hochschule,47.8663045,12.1041872,false,false,false,false,4507902.0,5303125.5
1053,Heimeranplatz,48.1330475,11.5315412,false,false,false,false,4465238.0,5332885.0
1054,Dasing,48.392718,11.0676037,false,false,false,false,4431056.5,5362073.0
1055,Tutzing,47.9071819,11.2727619,false,false,false,false,4445739.5,5307920.5
1056,Rott am Inn,47.9881649,12.136036,false,false,false,false,4510261.0,5316678.5
1057,Tulling,48.0828572,12.0600739,false,false,false,false,4504583.0,5327200.0
1058,Grafing Stadt,48.0474025,11.9628698,false,false,false,false,4497338.5,5323257.0
1059,Brannenburg,47.7368786,12.1288895,false,false,false,false,4509774.5,5288737.5
1060,Mittersendling,48.1078322,11.5363188,false,false,false,false,4465577.0,5330079.0
1061,Harras,48.1184054,11.5364628,false,false,false,false,4465594.5,5331255.0
1062,Deisenhofen,48.0194561,11.5835852,false,false,false,false,4469043.5,5320232.5
1063,Schaftlach,47.7950501,11.6836623,false,false,false,false,4476407.0,5295245.5
1064,Raubling,47.7885863,12.1101907,false,false,false,false,4508364.0,5294484.5
1065,Darching,47.8708067,11.7773198,false,false,false,false,4483448.0,5303644.5
1066,Oberottmarshausen,48.2382121,10.8570182,false,false,false,false,4415205.5,5345104.0
1067,Bobingen,48.2687941,10.8337852,false,false,false,false,4413531.5,5348530.5
1068,Inningen,48.3111613,10.859518,false,false,false,false,4415511.5,5353212.5
1069,Seeshaupt,47.8225839,11.2871178,false,false,false,false,4446726.0,5298504.5
1070,Iffeldorf,47.7823847,11.3288203,false,false,false,false,4449810.0,5294007.0
1071,Bernried,47.8613633,11.2836657,false,false,false,false,4446507.5,5302818.5
1072,Penzberg,47.7495474,11.3715377,false,false,false,false,4452981.5,5290329.0
1073,Brannenburg,47.7410546,12.106866,false,false,false,false,4508122.0,5289199.5
1074,Flintsbach,47.7239694,12.1281233,false,false,false,false,4509719.5,5287302.0
1075,Oberaudorf,47.6526268,12.175222,false,false,false,false,4513271.0,5279377.0
1076,Kiefersfelden,47.6097965,12.1904017,false,false,false,false,4514423.0,5274617.5
1077,Kreuzstrasse,47.917149,11.7593937,false,false,false,false,4482123.0,5308801.0
1078,Oberaudorf,47.6465807,12.1895547,false,false,false,false,4514349.5,5278707.5
1079,Schwabmuenchen,48.1840857,10.7577686,false,false,false,false,4407736.0,5339200.0
1080,Geisenhausen,48.4739283,12.2483576,false,false,false,false,4518470.0,5370714.0
1081,Vilsbiburg,48.4471811,12.347448,false,false,false,false,4525810.0,5367768.0
1082,Egglkofen,48.3957035,12.4460625,false,false,false,false,4533139.0,5362081.5
1083,Muenchen Siemenswerke,48.0943091,11.5326999,false,false,false,false,4465298.0,5328577.0
1084,Starnberg,47.9959295,11.3438719,false,false,false,false,4451139.5,5317741.0
1085,Kreuzstrasse,47.7924415,11.9776656,false,false,false,false,4498434.0,5294907.5
1086,Harras,48.1168324,11.5379444,false,false,false,false,4465704.0,5331079.0
1087,Kinding (Altmuehltal),48.9917056,11.377717,false,false,false,false,4454565.0,5428449.5
1088,Tulling,48.0825254,12.0605232,false,false,false,false,4504616.5,5327163.5
1089,Forsting,48.0819037,12.0914406,false,false,false,false,4506920.0,5327096.5
1090,Aich,47.7717622,12.094752,false,false,false,false,4507209.5,5292612.5
1091,Reichertshausen,48.471068,11.510135,false,false,false,false,4463884.5,5370481.5
1092,Dasing,48.383813,11.047822,false,false,false,false,4429579.0,5361100.5
1093,Pfaffenhofen,48.5068937,11.5873706,false,false,false,false,4469617.0,5374431.5
1094,Merching,48.2449006,10.9863758,false,false,false,false,4424824.0,5345713.0
1095,Kissing,48.29903,10.9807432,false,false,false,false,4424485.5,5351737.0
1096,Grafing Bahnhof,48.0430157,11.9406574,false,false,false,false,4495682.0,5322770.0
1097,Kiefersfelden,47.6194651,12.2023994,false,false,false,false,4515322.0,5275695.0
1098,Oberaudorf,47.6444022,12.1908817,false,false,false,false,4514449.5,5278465.5
1099,Agatharied,47.7658636,11.8243799,false,false,false,false,4486942.5,5291967.0
1100,Ergoldsbach,48.6939482,12.2018049,false,false,false,false,4514963.0,5395170.0
1101,Hausham,47.7506587,11.8400908,false,false,false,false,4488116.5,5290274.0
1102,Bayrischzell,47.6756927,12.0109926,false,false,false,false,4500933.0,5281926.5
1103,Muenchen Ost,48.1277234,11.6052044,false,false,false,false,4470718.0,5332262.5
1104,Graben,48.199938,10.85296,false,false,false,false,4414840.5,5340852.5
1105,Muenchen-Pasing,48.1501148,11.4617216,false,false,false,false,4460054.5,5334817.0
1106,Gessertshausen,48.329698,10.7309645,false,false,false,false,4406010.5,5355423.5
1107,Kutzenhausen,48.3420666,10.6945213,false,false,false,false,4403331.5,5356844.0
1108,Diedorf,48.3542454,10.7839603,false,false,false,false,4409983.0,5358089.5
1109,Friedberg,48.3549199,10.9838928,false,false,false,false,4424801.5,5357948.5
1110,Landshut,48.536217,12.1516551,false,false,false,false,4511306.0,5377621.5
1111,Mammendorf,48.2102514,11.1656988,false,false,false,false,4438100.5,5341700.0
1112,Schmiechen,48.2137201,10.9642475,false,false,false,false,4423133.5,5342267.5
1113,Aichach,48.4589775,11.1308417,false,false,false,false,4435823.0,5369386.0
1114,Meitingen,48.55,10.85,false,false,false,false,4415204.5,5379781.0
1115,Gablingen,48.4564554,10.8207702,false,false,false,false,4412886.0,5369412.0
1116,Graben,48.189447,10.8210785,false,false,false,false,4412452.5,5339722.0
1117,Nordendorf,48.5955212,10.8317828,false,false,false,false,4413936.5,5384863.5
1118,Mering,48.2667,10.9833,false,false,false,false,4424627.5,5348140.0
1119,Radersdorf,48.5144885,11.1622256,false,false,false,false,4438212.0,5375532.5
1120,Neusaess,48.4173153,10.8370259,false,false,false,false,4414022.5,5365041.5
1121,Westerham,47.903906,11.8284246,false,false,false,false,4487279.5,5307315.0
1122,Rosenheim,47.8075812,12.1196556,false,false,false,false,4509069.5,5296597.5
1123,Ramerberg,48.019847,12.1467159,false,false,false,false,4511051.5,5320202.5
1124,Landsberg (Lech),48.0475758,10.8713272,false,false,false,false,4415957.5,5323891.0
1125,Harras,48.1168902,11.5397596,false,false,false,false,4465839.0,5331085.0
1126,Harras,48.1172137,11.5404508,false,false,false,false,4465890.5,5331120.5
1127,Augsburg-Oberhausen,48.3808242,10.8720678,false,false,false,false,4416556.5,5360945.0
1128,Augsburg-Oberhausen,48.380818,10.8724535,false,false,false,false,4416585.0,5360944.0
1129,Heufeldmuehle,47.8773094,11.9357429,false,false,false,false,4495300.5,5304345.5
1130,Neusaess,48.4172316,10.836215,false,false,false,false,4413962.0,5365033.0
1131,Geltendorf,48.1060823,11.0373216,false,false,false,false,4428414.5,5330228.5
1132,Donnersbergerbruecke,48.1426314,11.536524,false,false,false,false,4465615.5,5333948.5
1133,Warngau,47.8332081,11.7093654,false,false,false,false,4478348.5,5299481.0
1134,Harras,48.1165791,11.5391959,false,false,false,false,4465797.0,5331050.5
1135,Miesbach,47.7910031,11.830924,false,false,false,false,4487439.0,5294761.0
1136,Neuburg a.d.Donau,48.725963,11.175645,false,false,false,false,4439457.0,5399038.0
1137,Inningen,48.3147982,10.8454487,false,false,false,false,4414474.0,5353632.5
1138,Schechen,47.9269834,12.1267166,false,false,false,false,4509576.5,5309874.5
1139,Edling,48.0584901,12.1631284,false,false,false,false,4512267.0,5324502.0
1140,Muenchen Ost,48.1274915,11.6055585,false,false,false,false,4470744.0,5332236.5
1141,Schwabmuenchen,48.1777206,10.7675623,false,false,false,false,4408453.0,5338480.5
1142,Kreuzstrasse,48.2037833,11.3125572,false,false,false,false,4449008.5,5340872.5
1143,Schwindegg,48.2731795,12.249851,false,false,false,false,4518653.5,5348391.5
1144,Soyen,48.1082527,12.210033,false,false,false,false,4515748.0,5330043.5
1145,Mittergars,48.1508235,12.3339901,false,false,false,false,4524958.5,5334810.0
1146,Grafing Stadt,48.0468599,11.9616091,false,false,false,false,4497244.5,5323196.5
1147,Abensberg,48.8193993,11.8465723,false,false,false,false,4488839.5,5409112.5
1148,Heimeranplatz,48.1337853,11.5335938,false,false,false,false,4465391.5,5332966.0
1149,Vohburg,48.7393856,11.6091479,false,false,false,false,4471358.0,5400276.5
1150,Vohburg,48.7394958,11.60912,false,false,false,false,4471356.0,5400289.0
1151,Holzkirchen,48.1363682,11.3099762,false,false,false,false,4448749.5,5333378.5
1152,Freising,48.395053,11.7444695,false,false,false,false,4481183.5,5361944.5
1153,Freising,48.3949884,11.7445808,false,false,false,false,4481192.0,5361937.0
1154,Holzkirchen,48.136247,11.3099815,false,false,false,false,4448750.0,5333365.0
1155,Dachau Bahnhof,48.2545189,11.444274,false,false,false,false,4458840.0,5346435.0
1156,Petershausen,48.4136911,11.4701052,false,false,false,false,4460880.5,5364121.0
1157,Petershausen,48.413623,11.470235,false,false,false,false,4460890.0,5364113.5
1158,Agatharied,47.7662048,11.8256342,false,false,false,false,4487036.5,5292005.0
1159,Heufeld,47.8713092,11.9671623,false,false,false,false,4497650.5,5303677.0
1160,Bichl,47.722833,11.408554,false,false,false,false,4455734.5,5287337.0
1161,Neufahrn,48.729595,12.190404,false,false,false,false,4514114.0,5399132.0
1162,Eichstaett Bahnhof,48.8698145,11.1635318,false,false,false,false,4438741.5,5415044.5
1163,Tauberfeld,48.819319,11.2755069,false,false,false,false,4446902.5,5409345.0
1164,Gaimersheim,48.7987723,11.3698857,false,false,false,false,4453814.5,5406998.5
1165,Landshut (Bayern) Hauptbahnhof,48.5476397,12.1359385,false,false,false,false,4510143.0,5378889.5
1166,Dorfen Bahnhof,48.2674265,12.1593949,false,false,false,false,4511940.0,5347733.5
1167,Westendorf,48.5720101,10.8433081,false,false,false,false,4414747.5,5382236.0
1168,Langweid (Lech),48.4906045,10.8479412,false,false,false,false,4414953.0,5373178.5
1169,Augsburg-Oberhausen,48.3808562,10.8727389,false,false,false,false,4416606.0,5360948.0
1170,Augsburg-Oberhausen,48.3808742,10.8722632,false,false,false,false,4416571.0,5360950.5
1171,Augsburg-Oberhausen,48.3808588,10.8722023,false,false,false,false,4416566.5,5360948.5
1172,Augsburg-Oberhausen,48.3808466,10.8726704,false,false,false,false,4416601.0,5360947.0
1173,Augsburg-Oberhausen,48.3808332,10.8725174,false,false,false,false,4416589.5,5360945.5
1174,Augsburg Hauptbahnhof,48.3669295,10.8839686,false,false,false,false,4417415.5,5359387.0
1175,Augsburg Messe,48.3386996,10.8860635,false,false,false,false,4417525.0,5356246.0
1176,Eitensheim,48.8159092,11.3195315,false,false,false,false,4450132.0,5408936.0
1177,Muenchen-Pasing,48.1499721,11.4616338,false,false,false,false,4460048.0,5334801.0
1178,Mammendorf,48.2168005,11.1761058,false,false,false,false,4438882.0,5342420.0
1179,Mammendorf,48.2167225,11.1760952,false,false,false,false,4438881.0,5342411.0
1180,Muenchen-Pasing,48.1498685,11.4615699,false,false,false,false,4460043.0,5334789.5
1181,Bruckmuehl Bahnhof,47.8812122,11.9148672,false,false,false,false,4493739.5,5304781.0
1182,Tutzing,47.9071459,11.2728993,false,false,false,false,4445750.0,5307916.5
1183,Tutzing,47.9071328,11.2729516,false,false,false,false,4445753.5,5307915.0
1184,Tutzing,47.9071918,11.2727167,false,false,false,false,4445736.0,5307922.0
1185,Ebersberg,48.0749093,11.9693041,false,false,false,false,4497819.5,5326315.0
1186,Ebersberg,48.0748316,11.9693114,false,false,false,false,4497820.0,5326306.5
1187,Dinkelscherben,48.3492317,10.5893034,false,false,false,false,4395546.5,5357779.0
1188,Egling,48.1908351,10.9763736,false,false,false,false,4424001.0,5339711.0
1189,Kreuzstrasse,47.9165715,11.7590222,false,false,false,false,4482095.0,5308737.0
1190,Kreuzstrasse,47.9165442,11.7591136,false,false,false,false,4482102.0,5308734.0
1191,Gersthofen,48.4248151,10.8778564,false,false,false,false,4417057.0,5365830.5
1192,Mittersendling,48.1078336,11.5364506,false,false,false,false,4465586.5,5330079.5
1193,Donnersbergerbruecke,48.142813,11.5365181,false,false,false,false,4465615.0,5333968.5
1194,Heimeranplatz,48.1335962,11.5323088,false,false,false,false,4465295.5,5332945.5
1195,Heimeranplatz,48.1331046,11.5316598,false,false,false,false,4465247.0,5332891.5
1196,Donnersbergerbruecke,48.1427197,11.536521,false,false,false,false,4465615.0,5333958.5
1197,Muenchen Ost,48.1276364,11.6053359,false,false,false,false,4470728.0,5332252.5
1198,Donnersbergerbruecke,48.1425329,11.5365269,false,false,false,false,4465615.5,5333937.5
1199,Muenchen Siemenswerke,48.0942988,11.5327555,false,false,false,false,4465302.5,5328576.0
1200,Gessertshausen,48.3337654,10.7316658,false,false,false,false,4406070.0,5355875.0
1201,Gessertshausen,48.3336642,10.7316827,false,false,false,false,4406071.0,5355863.5
1202,Gessertshausen,48.3336041,10.7316553,false,false,false,false,4406069.0,5355857.0
1203,Westheim,48.3860276,10.8185354,false,false,false,false,4412600.0,5361583.5
1204,Westheim,48.386053,10.8184884,false,false,false,false,4412596.5,5361586.0
1205,Heimeranplatz,48.1329277,11.5312674,false,false,false,false,4465217.5,5332872.0
1206,Sankt Alban,47.9641083,11.1054048,false,false,false,false,4433301.5,5314381.5
1207,Schwabmuenchen,48.1792558,10.7687973,false,false,false,false,4408547.5,5338649.5
1208,Schwabmuenchen,48.1792159,10.7689278,false,false,false,false,4408557.0,5338645.0
1209,Aichach,48.4610898,11.1227874,false,false,false,false,4435230.0,5369627.5
1210,Aich,48.0391628,11.8141553,false,false,false,false,4486249.0,5322356.5
1211,Aich,48.0391423,11.8142921,false,false,false,false,4486259.0,5322354.5
1212,Augsburg-Oberhausen,48.3808306,10.8725435,false,false,false,false,4416591.5,5360945.0
1213,Augsburg Haunstetterstrasse,48.3551608,10.9012678,false,false,false,false,4418678.5,5358060.0
1214,Ingolstadt Nord,48.7735102,11.4323186,false,false,false,false,4458380.0,5404153.0
1215,Sankt Ottilien,48.0947878,11.0482541,false,false,false,false,4429213.0,5328962.5
1216,Neustadt,48.5364969,12.1542423,false,false,false,false,4511497.0,5377653.0
1217,Mering,48.2626207,10.9882357,false,false,false,false,4424988.0,5347681.5
1218,Neusaess,48.3945321,10.8339519,false,false,false,false,4413756.0,5362511.5
1219,Gessertshausen,48.3337744,10.7323358,false,false,false,false,4406119.5,5355875.0
1220,Kutzenhausen,48.3347679,10.6970409,false,false,false,false,4403504.5,5356029.5
1221,Dinkelscherben,48.3422173,10.5881446,false,false,false,false,4395446.5,5357000.5
1222,Augsburg Hauptbahnhof,48.3654907,10.8856913,false,false,false,false,4417540.5,5359225.0
1223,Kissing,48.3010593,10.9595116,false,false,false,false,4422913.5,5351984.0
1224,Mering-Sankt Afra,48.2739729,10.9716088,false,false,false,false,4423770.5,5348960.0
1225,Neufahrn,48.2593484,11.9968897,false,false,false,false,4499876.0,5346823.0
1226,Utting,48.0224971,11.0938869,false,false,false,false,4432517.5,5320883.5
1227,Ostermuenchen,47.942138,12.041463,false,false,false,false,4503205.0,5311552.5
1228,Ostermuenchen,47.9421656,12.0415143,false,false,false,false,4503208.5,5311555.5
1229,Augsburg-Hochzoll,48.3525689,10.9439405,false,false,false,false,4421837.0,5357727.5
1230,Augsburg-Hochzoll,48.3530556,10.9452214,false,false,false,false,4421932.5,5357780.0
1231,Oberottmarshausen,48.2359998,10.8517636,false,false,false,false,4414811.5,5344863.5
1232,Muenchen-Pasing,48.1500098,11.4616573,false,false,false,false,4460049.5,5334805.0
1233,Kreuzstrasse,47.9171236,11.7594933,false,false,false,false,4482130.5,5308798.5
1234,Lagerlechfeld,48.1832783,10.8443333,false,false,false,false,4414171.5,5339010.0
1235,Muenchen Ost,48.1271355,11.606108,false,false,false,false,4470785.0,5332196.5
1236,Muenchen Ost,48.1272095,11.6059946,false,false,false,false,4470776.5,5332205.0
1237,Muenchen Ost,48.1272394,11.60595,false,false,false,false,4470773.0,5332208.0
1238,Muenchen Ost,48.1273204,11.6058245,false,false,false,false,4470764.0,5332217.5
1239,Muenchen Ost,48.1274092,11.6056883,false,false,false,false,4470754.0,5332227.0
1240,Muenchen Ost,48.1275185,11.6055168,false,false,false,false,4470741.0,5332239.5
1241,Muenchen Ost,48.1276066,11.605381,false,false,false,false,4470731.0,5332249.5
1242,Muenchen Ost,48.1277586,11.6051517,false,false,false,false,4470714.0,5332266.5
1243,Muenchen Ost,48.1278335,11.6050371,false,false,false,false,4470705.5,5332274.5
1244,Muenchen Hauptbahnhof Gleis 27-36,48.1413122,11.5557754,false,false,false,false,4467047.0,5333793.5
1245,Muenchen Hauptbahnhof Gleis 27-36,48.14135,11.5557823,false,false,false,false,4467047.5,5333797.5
1246,Dachau Bahnhof,48.2545039,11.4441259,false,false,false,false,4458829.0,5346433.5
1247,Markt Schwaben,48.1936151,11.8620366,false,false,false,false,4489850.0,5339523.0
1248,Deisenhofen,48.0194705,11.5836458,false,false,false,false,4469048.0,5320234.0
1249,Deisenhofen,48.0194801,11.583764,false,false,false,false,4469057.0,5320235.0
1250,Muenchen-Pasing,48.1497025,11.4614502,false,false,false,false,4460034.0,5334771.0
1251,Geltendorf,48.1058656,11.0373051,false,false,false,false,4428413.0,5330204.5
1252,Geltendorf,48.105955,11.0373075,false,false,false,false,4428413.5,5330214.5
1253,Geltendorf,48.105995,11.0373063,false,false,false,false,4428413.5,5330219.0
1254,Starnberg,47.9958813,11.3439523,false,false,false,false,4451145.5,5317735.5
1255,Harras,48.1183927,11.5366043,false,false,false,false,4465605.0,5331253.5
1256,Merching,48.2458965,10.9794622,false,false,false,false,4424312.0,5345830.5
1257,Dasing,48.3862538,11.0521935,false,false,false,false,4429906.5,5361368.0
1258,Dasing,48.3862446,11.0521071,false,false,false,false,4429900.0,5361367.0
1259,Obergriesbach,48.422022,11.0798856,false,false,false,false,4432005.0,5365320.5
1260,Freising,48.395148,11.7443176,false,false,false,false,4481172.5,5361955.0
1261,Dachau Bahnhof,48.2553245,11.4439852,false,false,false,false,4458819.5,5346525.0
1262,Kolbermoor,47.8519323,12.0641508,false,false,false,false,4504908.0,5301524.0
1263,Schaftlach,47.7953748,11.6841185,false,false,false,false,4476441.5,5295281.5
1264,Seeshaupt,47.8226077,11.2871845,false,false,false,false,4446731.0,5298507.0
1265,Obergriesbach,48.4211698,11.0660623,false,false,false,false,4430981.0,5365238.0
1266,Seeshaupt,47.8263075,11.3626153,false,false,false,false,4452383.0,5298869.0
1267,Muenchen Hauptbahnhof,48.1398982,11.5574067,false,false,false,false,4467167.5,5333635.5
1268,Muenchen Hauptbahnhof,48.1399336,11.557412,false,false,false,false,4467168.0,5333639.5
1269,Muenchen Hauptbahnhof,48.140041,11.557428,false,false,false,false,4467169.5,5333651.5
1270,Muenchen Hauptbahnhof,48.1400791,11.5574337,false,false,false,false,4467170.0,5333655.5
1271,Muenchen Hauptbahnhof,48.1401957,11.5574512,false,false,false,false,4467171.0,5333668.5
1272,Muenchen Hauptbahnhof,48.1402325,11.5574566,false,false,false,false,4467171.5,5333672.5
1273,Muenchen Hauptbahnhof,48.1403481,11.557474,false,false,false,false,4467173.0,5333685.5
1274,Muenchen Hauptbahnhof,48.1403863,11.5574797,false,false,false,false,4467173.5,5333689.5
1275,Muenchen Hauptbahnhof,48.1405106,11.5574982,false,false,false,false,4467175.0,5333703.5
1276,Muenchen Hauptbahnhof,48.1405509,11.5575043,false,false,false,false,4467175.5,5333708.0
1277,Muenchen Hauptbahnhof,48.1406627,11.557521,false,false,false,false,4467176.5,5333720.5
1278,Muenchen Hauptbahnhof,48.1407033,11.5575271,false,false,false,false,4467177.0,5333725.0
1279,Muenchen Hauptbahnhof,48.1408237,11.5575451,false,false,false,false,4467178.5,5333738.5
1280,Muenchen Hauptbahnhof,48.1408641,11.5575511,false,false,false,false,4467179.0,5333743.0
1281,Muenchen Hauptbahnhof,48.1409725,11.5575674,false,false,false,false,4467180.5,5333755.0
1282,Muenchen Hauptbahnhof,48.1410084,11.5575727,false,false,false,false,4467181.0,5333759.0
1283,Muenchen Hauptbahnhof Gleis 27-36,48.1412278,11.55576,false,false,false,false,4467046.0,5333784.0
1284,Muenchen Hauptbahnhof Gleis 27-36,48.1414366,11.5557981,false,false,false,false,4467049.0,5333807.0
1285,Muenchen Hauptbahnhof Gleis 27-36,48.1414745,11.5558051,false,false,false,false,4467049.5,5333811.5
1286,Muenchen Hauptbahnhof Gleis 27-36,48.1415631,11.5558211,false,false,false,false,4467051.0,5333821.0
1287,Muenchen Hauptbahnhof Gleis 27-36,48.1415987,11.5558276,false,false,false,false,4467051.5,5333825.0
1288,Muenchen Hauptbahnhof Gleis 27-36,48.1416897,11.5558443,false,false,false,false,4467052.5,5333835.5
1289,Muenchen Hauptbahnhof Gleis 27-36,48.141726,11.5558508,false,false,false,false,4467053.0,5333839.5
1290,Solln,48.0799345,11.5269704,false,false,false,false,4464861.5,5326981.5
1291,Solln,48.0799414,11.5268367,false,false,false,false,4464851.5,5326982.0
1292,Althegnenberg,48.2354486,11.0629295,false,false,false,false,4430497.0,5344589.5
1293,Holzkirchen,47.8843982,11.69718,false,false,false,false,4477458.5,5305176.0
1294,Holzkirchen,47.8844545,11.6972858,false,false,false,false,4477466.5,5305182.0
1295,Holzkirchen,47.8845417,11.6974496,false,false,false,false,4477479.0,5305192.0
1296,Klosterlechfeld,48.1553629,10.8325405,false,false,false,false,4413247.5,5335919.0
1297,Schwabmuenchen,48.1785272,10.7682565,false,false,false,false,4408506.0,5338569.5
1298,Starnberg,47.996026,11.3439384,false,false,false,false,4451144.5,5317751.5
1299,Muenchen-Pasing,48.1502455,11.4618452,false,false,false,false,4460064.0,5334831.5
1300,Grafing Bahnhof,48.0436446,11.9406533,false,false,false,false,4495682.0,5322840.0
1301,Grafing Bahnhof,48.0436899,11.9407828,false,false,false,false,4495691.5,5322845.0
1302,Grafing Bahnhof,48.0437911,11.9405455,false,false,false,false,4495674.0,5322856.5
1303,Grafing Bahnhof,48.0438251,11.9406877,false,false,false,false,4495684.5,5322860.0
1304,Harras,48.1168833,11.5367558,false,false,false,false,4465615.5,5331085.5
1305,Harras,48.1168868,11.5357463,false,false,false,false,4465540.0,5331086.0
1306,Donnersbergerbruecke,48.1426511,11.534528,false,false,false,false,4465467.0,5333951.5
1307,Landshut (Bay) Sued,48.5241762,12.1405138,false,false,false,false,4510486.0,5376281.0
1308,Heimeranplatz,48.1330642,11.5329033,false,false,false,false,4465339.5,5332886.5
1309,Heimeranplatz,48.1339082,11.5326914,false,false,false,false,4465324.5,5332980.5
1310,Reichertshausen,48.412339,11.2759404,false,false,false,false,4446505.5,5364088.0
1311,Graben,47.7927805,11.4679381,false,false,false,false,4460243.0,5295082.0
1312,Agatharied,47.7670593,11.825314,false,false,false,false,4487012.5,5292100.0
1313,Bad Aibling Kurpark,47.8573557,12.0144643,false,false,false,false,4501189.5,5302125.0
1314,Tauberfeld,48.8192077,11.2753834,false,false,false,false,4446893.5,5409332.5
1315,Petershausen,48.4137254,11.4700555,false,false,false,false,4460876.5,5364124.5
1316,Gars,48.1475265,12.2986801,false,false,false,false,4522332.5,5334432.5
1317,Neusaess,48.3928722,10.8354535,false,false,false,false,4413864.5,5362325.0
1318,Muenchen Ost,48.1276773,11.6055961,false,false,false,false,4470747.0,5332257.0
1319,Muenchen-Pasing,48.1497339,11.46147,false,false,false,false,4460035.5,5334774.5
